date,fund,return
2022-11-22,Crypto Equal Weight,0.03818765
2022-11-23,Crypto Equal Weight,0.0460082
2022-11-24,Crypto Equal Weight,0.01047954
2022-11-25,Crypto Equal Weight,-0.00655373
2022-11-26,Crypto Equal Weight,-0.00391391
2022-11-27,Crypto Equal Weight,-0.00161514
2022-11-28,Crypto Equal Weight,-0.01793282
2022-11-29,Crypto Equal Weight,0.01637901
2022-11-30,Crypto Equal Weight,0.03412228
2022-12-01,Crypto Equal Weight,-0.02010212
2022-12-02,Crypto Equal Weight,0.00869651
2022-12-03,Crypto Equal Weight,-0.01927546
2022-12-04,Crypto Equal Weight,0.01113486
2022-12-05,Crypto Equal Weight,-0.00187916
2022-12-06,Crypto Equal Weight,0.00643333
2022-12-07,Crypto Equal Weight,-0.01939734
2022-12-08,Crypto Equal Weight,0.02164816
2022-12-09,Crypto Equal Weight,-0.00538592
2022-12-10,Crypto Equal Weight,-0.00041432
2022-12-11,Crypto Equal Weight,-0.01236396
2022-12-12,Crypto Equal Weight,-0.00254237
2022-12-13,Crypto Equal Weight,0.02291205
2022-12-14,Crypto Equal Weight,-0.01099892
2022-12-15,Crypto Equal Weight,-0.02340772
2022-12-16,Crypto Equal Weight,-0.08042107
2022-12-17,Crypto Equal Weight,0.01419702
2022-12-18,Crypto Equal Weight,-0.00654923
2022-12-19,Crypto Equal Weight,-0.03090016
2022-12-20,Crypto Equal Weight,0.03630442
2022-12-21,Crypto Equal Weight,-0.0035915
2022-12-22,Crypto Equal Weight,0.00618316
2022-12-23,Crypto Equal Weight,-0.00108428
2022-12-24,Crypto Equal Weight,-0.00093453
2022-12-25,Crypto Equal Weight,0.00034347
2022-12-26,Crypto Equal Weight,0.01605461
2022-12-27,Crypto Equal Weight,-0.01176257
2022-12-28,Crypto Equal Weight,-0.0270805
2022-12-29,Crypto Equal Weight,-0.00060511
2022-12-30,Crypto Equal Weight,0.00041195
2022-12-31,Crypto Equal Weight,0.00124236
2023-01-01,Crypto Equal Weight,0.0077556
2023-01-02,Crypto Equal Weight,0.01900435
2023-01-03,Crypto Equal Weight,-0.00270506
2023-01-04,Crypto Equal Weight,0.03703987
2023-01-05,Crypto Equal Weight,-0.01491527
2023-01-06,Crypto Equal Weight,0.02399225
2023-01-07,Crypto Equal Weight,-0.00331505
2023-01-08,Crypto Equal Weight,0.02215294
2023-01-09,Crypto Equal Weight,0.02733978
2023-01-10,Crypto Equal Weight,0.00602363
2023-01-11,Crypto Equal Weight,0.02936272
2023-01-12,Crypto Equal Weight,0.02574911
2023-01-13,Crypto Equal Weight,0.03391596
2023-01-14,Crypto Equal Weight,0.03433883
2023-01-15,Crypto Equal Weight,-0.00267649
2023-01-16,Crypto Equal Weight,-0.00459065
2023-01-17,Crypto Equal Weight,-0.0049055
2023-01-18,Crypto Equal Weight,-0.04283574
2023-01-19,Crypto Equal Weight,0.02374091
2023-01-20,Crypto Equal Weight,0.06451982
2023-01-21,Crypto Equal Weight,-0.00963287
2023-01-22,Crypto Equal Weight,0.00994363
2023-01-23,Crypto Equal Weight,0.0209453
2023-01-24,Crypto Equal Weight,-0.04170213
2023-01-25,Crypto Equal Weight,0.03070596
2023-01-26,Crypto Equal Weight,-0.00173707
2023-01-27,Crypto Equal Weight,0.01066398
2023-01-28,Crypto Equal Weight,-0.00887176
2023-01-29,Crypto Equal Weight,0.03185076
2023-01-30,Crypto Equal Weight,-0.04704285
2023-01-31,Crypto Equal Weight,0.01970617
2023-02-01,Crypto Equal Weight,0.02579761
2023-02-02,Crypto Equal Weight,-0.00408552
2023-02-03,Crypto Equal Weight,0.01379534
2023-02-04,Crypto Equal Weight,0.00082171
2023-02-05,Crypto Equal Weight,-0.02148568
2023-02-06,Crypto Equal Weight,-0.01750677
2023-02-07,Crypto Equal Weight,0.03869118
2023-02-08,Crypto Equal Weight,-0.01503562
2023-02-09,Crypto Equal Weight,-0.05771135
2023-02-10,Crypto Equal Weight,-0.00092649
2023-02-11,Crypto Equal Weight,0.01111908
2023-02-12,Crypto Equal Weight,-0.01424016
2023-02-13,Crypto Equal Weight,-0.00318422
2023-02-14,Crypto Equal Weight,0.02987218
2023-02-15,Crypto Equal Weight,0.06536375
2023-02-16,Crypto Equal Weight,-0.04378639
2023-02-17,Crypto Equal Weight,0.04882789
2023-02-18,Crypto Equal Weight,0.00788781
2023-02-19,Crypto Equal Weight,-0.01070812
2023-02-20,Crypto Equal Weight,0.02505276
2023-02-21,Crypto Equal Weight,-0.01918196
2023-02-22,Crypto Equal Weight,-0.00743261
2023-02-23,Crypto Equal Weight,-0.01173582
2023-02-24,Crypto Equal Weight,-0.03497156
2023-02-25,Crypto Equal Weight,-0.00247534
2023-02-26,Crypto Equal Weight,0.01773477
2023-02-27,Crypto Equal Weight,-0.00461675
2023-02-28,Crypto Equal Weight,-0.0127152
2023-03-01,Crypto Equal Weight,0.02613633
2023-03-02,Crypto Equal Weight,-0.01007079
2023-03-03,Crypto Equal Weight,-0.02260744
2023-03-04,Crypto Equal Weight,-0.018809
2023-03-05,Crypto Equal Weight,-0.0019957
2023-03-06,Crypto Equal Weight,-0.00392181
2023-03-07,Crypto Equal Weight,-0.00889455
2023-03-08,Crypto Equal Weight,-0.0272103
2023-03-09,Crypto Equal Weight,-0.06062363
2023-03-10,Crypto Equal Weight,-0.00435147
2023-03-11,Crypto Equal Weight,0.00183219
2023-03-12,Crypto Equal Weight,0.06743629
2023-03-13,Crypto Equal Weight,0.04387683
2023-03-14,Crypto Equal Weight,0.02016353
2023-03-15,Crypto Equal Weight,-0.05192991
2023-03-16,Crypto Equal Weight,0.01821097
2023-03-17,Crypto Equal Weight,0.06565744
2023-03-18,Crypto Equal Weight,-0.02269573
2023-03-19,Crypto Equal Weight,0.02849706
2023-03-20,Crypto Equal Weight,-0.03439951
2023-03-21,Crypto Equal Weight,0.07619109
2023-03-22,Crypto Equal Weight,-0.04933246
2023-03-23,Crypto Equal Weight,0.04653892
2023-03-24,Crypto Equal Weight,-0.02724835
2023-03-25,Crypto Equal Weight,-0.00204638
2023-03-26,Crypto Equal Weight,0.013712
2023-03-27,Crypto Equal Weight,-0.01925062
2023-03-28,Crypto Equal Weight,0.02988054
2023-03-29,Crypto Equal Weight,0.02862274
2023-03-30,Crypto Equal Weight,-0.00176076
2023-03-31,Crypto Equal Weight,0.02249686
2023-04-01,Crypto Equal Weight,-0.00409342
2023-04-02,Crypto Equal Weight,-0.00716208
2023-04-03,Crypto Equal Weight,-0.00185885
2023-04-04,Crypto Equal Weight,0.00876934
2023-04-05,Crypto Equal Weight,0.00458996
2023-04-06,Crypto Equal Weight,-0.00898962
2023-04-07,Crypto Equal Weight,-0.00071575
2023-04-08,Crypto Equal Weight,-0.00758129
2023-04-09,Crypto Equal Weight,0.00857517
2023-04-10,Crypto Equal Weight,0.0235797
2023-04-11,Crypto Equal Weight,0.00382286
2023-04-12,Crypto Equal Weight,-0.00474518
2023-04-13,Crypto Equal Weight,0.02334972
2023-04-14,Crypto Equal Weight,0.01535289
2023-04-15,Crypto Equal Weight,-0.00044105
2023-04-16,Crypto Equal Weight,0.00781359
2023-04-17,Crypto Equal Weight,-0.02395435
2023-04-18,Crypto Equal Weight,0.02048927
2023-04-19,Crypto Equal Weight,-0.07030638
2023-04-20,Crypto Equal Weight,-0.01659383
2023-04-21,Crypto Equal Weight,-0.03625065
2023-04-22,Crypto Equal Weight,0.02774682
2023-04-23,Crypto Equal Weight,-0.01135754
2023-04-24,Crypto Equal Weight,-0.00620241
2023-04-25,Crypto Equal Weight,0.01686722
2023-04-26,Crypto Equal Weight,-0.01275986
2023-04-27,Crypto Equal Weight,0.01493265
2023-04-28,Crypto Equal Weight,0.00373632
2023-04-29,Crypto Equal Weight,0.00588624
2023-04-30,Crypto Equal Weight,-0.01380383
2023-05-01,Crypto Equal Weight,-0.01709593
2023-05-02,Crypto Equal Weight,0.01303857
2023-05-03,Crypto Equal Weight,0.00703369
2023-05-04,Crypto Equal Weight,-0.01052737
2023-05-05,Crypto Equal Weight,0.02069165
2023-05-06,Crypto Equal Weight,-0.02972112
2023-05-07,Crypto Equal Weight,-0.01148111
2023-05-08,Crypto Equal Weight,-0.03585793
2023-05-09,Crypto Equal Weight,0.01606487
2023-05-10,Crypto Equal Weight,-0.00163827
2023-05-11,Crypto Equal Weight,-0.02088555
2023-05-12,Crypto Equal Weight,0.00663315
2023-05-13,Crypto Equal Weight,-0.00669015
2023-05-14,Crypto Equal Weight,0.00948872
2023-05-15,Crypto Equal Weight,0.00832465
2023-05-16,Crypto Equal Weight,0.0084221
2023-05-17,Crypto Equal Weight,0.01491457
2023-05-18,Crypto Equal Weight,-0.01162563
2023-05-19,Crypto Equal Weight,0.00328835
2023-05-20,Crypto Equal Weight,0.00491194
2023-05-21,Crypto Equal Weight,-0.01066502
2023-05-22,Crypto Equal Weight,0.00852948
2023-05-23,Crypto Equal Weight,0.00854669
2023-05-24,Crypto Equal Weight,-0.02931163
2023-05-25,Crypto Equal Weight,0.00061379
2023-05-26,Crypto Equal Weight,0.01386226
2023-05-27,Crypto Equal Weight,0.00868554
2023-05-28,Crypto Equal Weight,0.02725699
2023-05-29,Crypto Equal Weight,-0.00632164
2023-05-30,Crypto Equal Weight,0.00955006
2023-05-31,Crypto Equal Weight,-0.01096833
2023-06-01,Crypto Equal Weight,-0.00700505
2023-06-02,Crypto Equal Weight,0.03047013
2023-06-03,Crypto Equal Weight,-0.00326454
2023-06-04,Crypto Equal Weight,0.00190905
2023-06-05,Crypto Equal Weight,-0.05556742
2023-06-06,Crypto Equal Weight,0.03446928
2023-06-07,Crypto Equal Weight,-0.03397566
2023-06-08,Crypto Equal Weight,0.00731091
2023-06-09,Crypto Equal Weight,-0.01150854
2023-06-10,Crypto Equal Weight,-0.0827098
2023-06-11,Crypto Equal Weight,0.0016502
2023-06-12,Crypto Equal Weight,0.0004879
2023-06-13,Crypto Equal Weight,0.00229938
2023-06-14,Crypto Equal Weight,-0.04317235
2023-06-15,Crypto Equal Weight,0.0057891
2023-06-16,Crypto Equal Weight,0.01116801
2023-06-17,Crypto Equal Weight,0.00953206
2023-06-18,Crypto Equal Weight,-0.00546091
2023-06-19,Crypto Equal Weight,0.00655025
2023-06-20,Crypto Equal Weight,0.0271519
2023-06-21,Crypto Equal Weight,0.06914387
2023-06-22,Crypto Equal Weight,-0.0036441
2023-06-23,Crypto Equal Weight,0.07470161
2023-06-24,Crypto Equal Weight,0.01165263
2023-06-25,Crypto Equal Weight,-0.01086884
2023-06-26,Crypto Equal Weight,0.00597833
2023-06-27,Crypto Equal Weight,0.0226314
2023-06-28,Crypto Equal Weight,-0.03996466
2023-06-29,Crypto Equal Weight,0.02969973
2023-06-30,Crypto Equal Weight,0.09404905
2023-07-01,Crypto Equal Weight,-0.00184494
2023-07-02,Crypto Equal Weight,0.00523862
2023-07-03,Crypto Equal Weight,-0.00512211
2023-07-04,Crypto Equal Weight,-0.01944258
2023-07-05,Crypto Equal Weight,-0.0151601
2023-07-06,Crypto Equal Weight,-0.02513234
2023-07-07,Crypto Equal Weight,0.01796298
2023-07-08,Crypto Equal Weight,0.00153165
2023-07-09,Crypto Equal Weight,-0.01372628
2023-07-10,Crypto Equal Weight,0.01268698
2023-07-11,Crypto Equal Weight,0.0002997
2023-07-12,Crypto Equal Weight,-0.00432541
2023-07-13,Crypto Equal Weight,0.19549933
2023-07-14,Crypto Equal Weight,-0.06154752
2023-07-15,Crypto Equal Weight,-0.01001041
2023-07-16,Crypto Equal Weight,-0.00538077
2023-07-17,Crypto Equal Weight,-0.004098
2023-07-18,Crypto Equal Weight,0.00064377
2023-07-19,Crypto Equal Weight,0.02947519
2023-07-20,Crypto Equal Weight,-0.0002528
2023-07-21,Crypto Equal Weight,-0.00150392
2023-07-22,Crypto Equal Weight,-0.01280509
2023-07-23,Crypto Equal Weight,0.01312635
2023-07-24,Crypto Equal Weight,-0.03911089
2023-07-25,Crypto Equal Weight,0.00045157
2023-07-26,Crypto Equal Weight,0.01536213
2023-07-27,Crypto Equal Weight,0.00224431
2023-07-28,Crypto Equal Weight,0.00746282
2023-07-29,Crypto Equal Weight,0.00336364
2023-07-30,Crypto Equal Weight,-0.00188874
2023-07-31,Crypto Equal Weight,-0.01723274
2023-08-01,Crypto Equal Weight,0.0080979
2023-08-02,Crypto Equal Weight,-0.03714695
2023-08-03,Crypto Equal Weight,-0.01737554
2023-08-04,Crypto Equal Weight,-0.00730287
2023-08-05,Crypto Equal Weight,0.00434978
2023-08-06,Crypto Equal Weight,-0.00543412
2023-08-07,Crypto Equal Weight,0.00701631
2023-08-08,Crypto Equal Weight,0.01472093
2023-08-09,Crypto Equal Weight,-0.00239545
2023-08-10,Crypto Equal Weight,-0.01031345
2023-08-11,Crypto Equal Weight,-0.00250535
2023-08-12,Crypto Equal Weight,-3.94e-06
2023-08-13,Crypto Equal Weight,-0.00620234
2023-08-14,Crypto Equal Weight,0.0019516
2023-08-15,Crypto Equal Weight,-0.02848311
2023-08-16,Crypto Equal Weight,-0.03890073
2023-08-17,Crypto Equal Weight,-0.08842941
2023-08-18,Crypto Equal Weight,0.00616616
2023-08-19,Crypto Equal Weight,0.01446029
2023-08-20,Crypto Equal Weight,0.01688367
2023-08-21,Crypto Equal Weight,-0.00987961
2023-08-22,Crypto Equal Weight,-0.01436819
2023-08-23,Crypto Equal Weight,0.03150212
2023-08-24,Crypto Equal Weight,-0.01213267
2023-08-25,Crypto Equal Weight,-0.00109795
2023-08-26,Crypto Equal Weight,-0.00558602
2023-08-27,Crypto Equal Weight,0.00923666
2023-08-28,Crypto Equal Weight,-0.0059057
2023-08-29,Crypto Equal Weight,0.05507035
2023-08-30,Crypto Equal Weight,-0.02224808
2023-08-31,Crypto Equal Weight,-0.03801269
2023-09-01,Crypto Equal Weight,-0.0129287
2023-09-02,Crypto Equal Weight,0.00215117
2023-09-03,Crypto Equal Weight,0.00616463
2023-09-04,Crypto Equal Weight,0.00316099
2023-09-05,Crypto Equal Weight,-0.00160462
2023-09-06,Crypto Equal Weight,0.00145765
2023-09-07,Crypto Equal Weight,0.00758511
2023-09-08,Crypto Equal Weight,-0.00505857
2023-09-09,Crypto Equal Weight,0.00365302
2023-09-10,Crypto Equal Weight,-0.01358204
2023-09-11,Crypto Equal Weight,-0.0331739
2023-09-12,Crypto Equal Weight,0.02023628
2023-09-13,Crypto Equal Weight,0.01091014
2023-09-14,Crypto Equal Weight,0.01507565
2023-09-15,Crypto Equal Weight,0.0175942
2023-09-16,Crypto Equal Weight,-0.00389621
2023-09-17,Crypto Equal Weight,-0.01639327
2023-09-18,Crypto Equal Weight,0.01968908
2023-09-19,Crypto Equal Weight,0.01199563
2023-09-20,Crypto Equal Weight,-0.01066543
2023-09-21,Crypto Equal Weight,-0.0198004
2023-09-22,Crypto Equal Weight,0.00122254
2023-09-23,Crypto Equal Weight,0.00257814
2023-09-24,Crypto Equal Weight,-0.01302034
2023-09-25,Crypto Equal Weight,0.00871039
2023-09-26,Crypto Equal Weight,-0.00309914
2023-09-27,Crypto Equal Weight,0.00932279
2023-09-28,Crypto Equal Weight,0.02507332
2023-09-29,Crypto Equal Weight,0.00543409
2023-09-30,Crypto Equal Weight,0.00404964
2023-10-01,Crypto Equal Weight,0.02950825
2023-10-02,Crypto Equal Weight,-0.02263631
2023-10-03,Crypto Equal Weight,0.0001883
2023-10-04,Crypto Equal Weight,-0.00627493
2023-10-05,Crypto Equal Weight,-0.01105963
2023-10-06,Crypto Equal Weight,0.00981211
2023-10-07,Crypto Equal Weight,-0.0042329
2023-10-08,Crypto Equal Weight,-0.00481631
2023-10-09,Crypto Equal Weight,-0.03092759
2023-10-10,Crypto Equal Weight,-0.00742361
2023-10-11,Crypto Equal Weight,-0.00896296
2023-10-12,Crypto Equal Weight,-0.00833628
2023-10-13,Crypto Equal Weight,0.00703169
2023-10-14,Crypto Equal Weight,0.0015493
2023-10-15,Crypto Equal Weight,0.00608572
2023-10-16,Crypto Equal Weight,0.02982672
2023-10-17,Crypto Equal Weight,-0.01886564
2023-10-18,Crypto Equal Weight,-0.00692248
2023-10-19,Crypto Equal Weight,0.01709621
2023-10-20,Crypto Equal Weight,0.02151513
2023-10-21,Crypto Equal Weight,0.01869911
2023-10-22,Crypto Equal Weight,0.00468563
2023-10-23,Crypto Equal Weight,0.05725437
2023-10-24,Crypto Equal Weight,-5.517e-05
2023-10-25,Crypto Equal Weight,0.00364128
2023-10-26,Crypto Equal Weight,-0.00049573
2023-10-27,Crypto Equal Weight,-0.01083656
2023-10-28,Crypto Equal Weight,0.0120652
2023-10-29,Crypto Equal Weight,0.01247849
2023-10-30,Crypto Equal Weight,0.01211562
2023-10-31,Crypto Equal Weight,0.00958515
2023-11-01,Crypto Equal Weight,0.02042332
2023-11-02,Crypto Equal Weight,-0.01067322
2023-11-03,Crypto Equal Weight,0.00568709
2023-11-04,Crypto Equal Weight,0.00926673
2023-11-05,Crypto Equal Weight,0.02218067
2023-11-06,Crypto Equal Weight,0.02987322
2023-11-07,Crypto Equal Weight,-0.01524561
2023-11-08,Crypto Equal Weight,0.00912336
2023-11-09,Crypto Equal Weight,0.01894252
2023-11-10,Crypto Equal Weight,0.01611913
2023-11-11,Crypto Equal Weight,0.00038479
2023-11-12,Crypto Equal Weight,-0.00069576
2023-11-13,Crypto Equal Weight,-0.01510975
2023-11-14,Crypto Equal Weight,-0.03211102
2023-11-15,Crypto Equal Weight,0.04185777
2023-11-16,Crypto Equal Weight,-0.03339487
2023-11-17,Crypto Equal Weight,-0.00135111
2023-11-18,Crypto Equal Weight,0.00102001
2023-11-19,Crypto Equal Weight,0.01752721
2023-11-20,Crypto Equal Weight,-0.01249711
2023-11-21,Crypto Equal Weight,-0.05277399
2023-11-22,Crypto Equal Weight,0.04727343
2023-11-23,Crypto Equal Weight,0.00319779
2023-11-24,Crypto Equal Weight,0.01068307
2023-11-25,Crypto Equal Weight,0.01494474
2023-11-26,Crypto Equal Weight,-0.01078954
2023-11-27,Crypto Equal Weight,-0.02422906
2023-11-28,Crypto Equal Weight,0.01087536
2023-11-29,Crypto Equal Weight,-0.00156339
2023-11-30,Crypto Equal Weight,-0.00373514
2023-12-01,Crypto Equal Weight,0.01645783
2023-12-02,Crypto Equal Weight,0.01966303
2023-12-03,Crypto Equal Weight,0.00445922
2023-12-04,Crypto Equal Weight,0.02434107
2023-12-05,Crypto Equal Weight,0.01838949
2023-12-06,Crypto Equal Weight,0.00132372
2023-12-07,Crypto Equal Weight,0.02423428
2023-12-08,Crypto Equal Weight,0.04694567
2023-12-09,Crypto Equal Weight,0.00638899
2023-12-10,Crypto Equal Weight,0.00194399
2023-12-11,Crypto Equal Weight,-0.06588508
2023-12-12,Crypto Equal Weight,0.00635006
2023-12-13,Crypto Equal Weight,0.03016847
2023-12-14,Crypto Equal Weight,0.00588041
2023-12-15,Crypto Equal Weight,-0.04007389
2023-12-16,Crypto Equal Weight,0.01889895
2023-12-17,Crypto Equal Weight,-0.01908537
2023-12-18,Crypto Equal Weight,0.00266822
2023-12-19,Crypto Equal Weight,-0.01388986
2023-12-20,Crypto Equal Weight,0.01919465
2023-12-21,Crypto Equal Weight,0.02803895
2023-12-22,Crypto Equal Weight,0.01765921
2023-12-23,Crypto Equal Weight,-0.00903308
2023-12-24,Crypto Equal Weight,-0.01773706
2023-12-25,Crypto Equal Weight,0.03047236
2023-12-26,Crypto Equal Weight,-0.02247958
2023-12-27,Crypto Equal Weight,0.05254636
2023-12-28,Crypto Equal Weight,-0.00840828
2023-12-29,Crypto Equal Weight,-0.01857
2023-12-30,Crypto Equal Weight,0.00732226
2023-12-31,Crypto Equal Weight,-0.01174817
2021-05-20,Crypto Minimum Variance,0.1309327
2021-05-21,Crypto Minimum Variance,-0.11859355
2021-05-22,Crypto Minimum Variance,-0.03639841
2021-05-23,Crypto Minimum Variance,-0.10102862
2021-05-24,Crypto Minimum Variance,0.20254725
2021-05-25,Crypto Minimum Variance,0.0056236
2021-05-26,Crypto Minimum Variance,0.05834711
2021-05-27,Crypto Minimum Variance,-0.04301877
2021-05-28,Crypto Minimum Variance,-0.08555503
2021-05-29,Crypto Minimum Variance,-0.05089601
2021-05-30,Crypto Minimum Variance,0.05002329
2021-05-31,Crypto Minimum Variance,0.08711399
2021-06-01,Crypto Minimum Variance,-0.0210359
2021-06-02,Crypto Minimum Variance,0.02217171
2021-06-03,Crypto Minimum Variance,0.04356062
2021-06-04,Crypto Minimum Variance,-0.0628592
2021-06-05,Crypto Minimum Variance,-0.03073181
2021-06-06,Crypto Minimum Variance,0.01877332
2021-06-07,Crypto Minimum Variance,-0.06752358
2021-06-08,Crypto Minimum Variance,-0.00388372
2021-06-09,Crypto Minimum Variance,0.06988266
2021-06-10,Crypto Minimum Variance,-0.03637644
2021-06-11,Crypto Minimum Variance,-0.02252113
2021-06-12,Crypto Minimum Variance,-0.01643377
2021-06-13,Crypto Minimum Variance,0.07098237
2021-06-14,Crypto Minimum Variance,0.01695514
2021-06-15,Crypto Minimum Variance,0.01247709
2021-06-16,Crypto Minimum Variance,-0.06549566
2021-06-17,Crypto Minimum Variance,0.00888252
2021-06-18,Crypto Minimum Variance,-0.05784488
2021-06-19,Crypto Minimum Variance,-0.01608127
2021-06-20,Crypto Minimum Variance,0.01096349
2021-06-21,Crypto Minimum Variance,-0.16126116
2021-06-22,Crypto Minimum Variance,-0.01401353
2021-06-23,Crypto Minimum Variance,0.06866195
2021-06-24,Crypto Minimum Variance,0.05366248
2021-06-25,Crypto Minimum Variance,-0.0813945
2021-06-26,Crypto Minimum Variance,0.01229586
2021-06-27,Crypto Minimum Variance,0.06459995
2021-06-28,Crypto Minimum Variance,0.01378298
2021-06-29,Crypto Minimum Variance,0.05106365
2021-06-30,Crypto Minimum Variance,0.0069485
2021-07-01,Crypto Minimum Variance,-0.05102052
2021-07-02,Crypto Minimum Variance,0.01341995
2021-07-03,Crypto Minimum Variance,0.02250101
2021-07-04,Crypto Minimum Variance,0.02567237
2021-07-05,Crypto Minimum Variance,-0.04616133
2021-07-06,Crypto Minimum Variance,0.02213239
2021-07-07,Crypto Minimum Variance,-0.01032378
2021-07-08,Crypto Minimum Variance,-0.04897009
2021-07-09,Crypto Minimum Variance,0.01974243
2021-07-10,Crypto Minimum Variance,-0.01110918
2021-07-11,Crypto Minimum Variance,0.01376127
2021-07-12,Crypto Minimum Variance,-0.02991159
2021-07-13,Crypto Minimum Variance,-0.02488899
2021-07-14,Crypto Minimum Variance,0.00912358
2021-07-15,Crypto Minimum Variance,-0.03585948
2021-07-16,Crypto Minimum Variance,-0.02138645
2021-07-17,Crypto Minimum Variance,0.00227882
2021-07-18,Crypto Minimum Variance,0.00365543
2021-07-19,Crypto Minimum Variance,-0.04133758
2021-07-20,Crypto Minimum Variance,-0.03681838
2021-07-21,Crypto Minimum Variance,0.08813774
2021-07-22,Crypto Minimum Variance,0.01938606
2021-07-23,Crypto Minimum Variance,0.03380206
2021-07-24,Crypto Minimum Variance,0.02243239
2021-07-25,Crypto Minimum Variance,0.01232033
2021-07-26,Crypto Minimum Variance,0.03266827
2021-07-27,Crypto Minimum Variance,0.03597699
2021-07-28,Crypto Minimum Variance,0.01761337
2021-07-29,Crypto Minimum Variance,0.01412193
2021-07-30,Crypto Minimum Variance,0.03744914
2021-07-31,Crypto Minimum Variance,0.00322126
2021-08-01,Crypto Minimum Variance,-0.01967029
2021-08-02,Crypto Minimum Variance,0.00180029
2021-08-03,Crypto Minimum Variance,-0.02147196
2021-08-04,Crypto Minimum Variance,0.04836103
2021-08-05,Crypto Minimum Variance,0.02568579
